Position X [m],Position Y [m],Position Z [m],Diameter [m]
1.772567704,3.833835542,4.431674018,0.589210212
1.655556355,4.006727873,4.983593532,0.622110009
1.337498407,4.229440327,4.476743858,0.618001819
1.931748857,3.977963297,2.879938992,0.418817908
2.177813263,3.891502575,3.309126211,0.596281469
2.360460806,3.920154038,2.808565069,0.474584728
2.176423909,3.763201419,4.095049048,0.494747698
1.989139719,4.33414567,4.515712996,0.565822542
2.224895516,4.149994361,5.15970212,0.463064462
1.35078235,4.637910469,2.649466467,0.533544302
1.31749081,4.406815208,4.98547328,0.448630452
1.672587947,4.534188439,4.05998898,0.640053093
1.326978201,4.93873458,3.914094688,0.492574513
2.359111931,4.382187253,3.033392572,0.590608358
2.204355951,4.97066409,3.845352529,0.483715802
2.430975979,4.375284311,4.428895116,0.358825624
2.354365969,4.570967925,4.850872131,0.574283063
2.239936524,4.798246872,4.343721506,0.567289174
0.147636945,2.706566136,5.956934864,0.535315156
0.42892237,3.062813987,5.902506781,0.401878655
0.36343113,2.609082597,7.489794223,0.375942767
0.294447272,3.084407678,7.330270907,0.641879559
0.102480905,3.083010735,7.796407505,0.364560813
0.914015734,2.823877217,6.374315023,0.492277622
1.2210903,2.714794513,7.030907373,0.508751333
0.925436176,2.946695203,6.773377314,0.38177821
0.759275252,2.826902019,7.566913195,0.533237934
0.439560704,3.566295802,5.990627206,0.482438028
0.936904514,3.300345325,6.125225858,0.616041243
0.069248532,2.930198992,9.5429177,0.391868204
0.493153071,3.057045802,8.441684062,0.477313906
0.366642543,2.815741009,9.169605883,0.62915951
0.007955708,2.751270324,10.13915037,0.545678616
0.558588024,2.791513959,10.09241343,0.477857828
0.408961216,2.917944736,9.70694611,0.412767917
0.731949013,2.68091419,8.675946041,0.552459955
1.004744933,2.675484248,9.088659171,0.462652802
1.157265597,2.852062447,9.438993013,0.390760511
0.951016128,2.52138451,10.83847639,0.499691457
0.111770309,3.148689078,8.727807562,0.405912757
0.29060021,3.48290774,8.442138047,0.4860425
0.27685244,3.20154759,10.05572596,0.542949677
0.213081054,3.264971037,10.93222158,0.503531456
0.421561916,3.144581193,10.52541245,0.45544368
0.598509064,3.497801306,10.21455102,0.425531894
0.355963421,3.541463271,10.51506731,0.367768645
0.973248691,3.140216422,9.175752844,0.49678418
0.7252251,3.649971457,8.520657696,0.450494677
0.816773367,3.567770307,9.303495826,0.473098397
0.935018091,3.636528238,8.894612216,0.405932575
1.101181193,3.566336893,10.29853384,0.628055751
1.830822066,2.719177344,6.176401888,0.55119282
1.640555741,2.917558958,7.15919913,0.467336923
1.703563004,2.982997764,7.945019682,0.57965529
2.305295469,2.561589681,6.073247278,0.497882843
2.204677508,3.049350311,5.851476239,0.612025559
2.20826804,2.895713829,8.149794394,0.545998394
1.978577921,3.171611779,6.302555573,0.440095723
2.02986134,3.5014634,6.030044779,0.434493542
2.010859295,3.435514268,7.898689272,0.53059864
1.411437096,2.682205456,8.755778413,0.592109978
1.523976234,3.069829842,9.195159313,0.615101933
1.359701683,2.700076826,10.70047126,0.456346631
1.787363583,2.614693306,9.982877452,0.497438073
1.478613451,2.939677831,9.765357172,0.54280597
1.523317156,2.921216075,10.29892225,0.532683492
1.669679956,2.835362966,10.974093,0.467196286
1.701280117,3.124508433,10.66509107,0.390869617
1.960005866,2.906765409,9.048693784,0.378544778
2.392489186,3.05232161,8.865392641,0.591873467
2.156720677,2.725670334,10.89089505,0.360084653
1.335985118,3.524383592,8.99713268,0.470380723
1.759668236,3.723024001,8.932044282,0.493925601
1.739660005,3.651303727,9.356560103,0.379426599
1.444554053,3.430663309,9.610969157,0.522805572
1.380479328,3.738958479,9.927721746,0.387749195
1.663568278,3.439522503,10.18906779,0.595708191
2.020701679,3.350861193,9.161368182,0.534713864
2.41588747,3.322032923,9.417092892,0.412018746
2.242970378,3.688679143,9.388992131,0.419270486
1.962182129,3.293550662,9.70538299,0.586184978
0.471387864,3.752751849,7.399843519,0.456477344
0.522261297,3.952319755,6.942786476,0.570599318
0.584929361,4.286073479,7.339284124,0.394563168
0.732791233,4.350851359,5.311358539,0.539207339
0.627579747,4.254905051,6.54391387,0.462474138
1.174541673,4.123952474,5.297691501,0.478270978
1.024513249,4.269521242,6.269382013,0.500461578
1.00140092,4.227570485,6.876611831,0.578237653
0.406433545,4.505669475,6.939815227,0.595941901
0.729583913,4.838952988,5.460733541,0.502421916
1.035269899,4.798234775,5.90442761,0.496460378
1.236162025,4.748070383,5.343905235,0.572613955
0.684802303,4.718153359,7.927063732,0.62015152
0.469211716,3.902191239,8.33947599,0.375688791
0.231133559,4.368737145,9.669293758,0.638067186
0.905372838,3.939263234,8.177966205,0.52678144
0.926146462,3.948251467,10.94671502,0.403553605
0.192915049,4.872078977,10.93580082,0.575401902
0.930219834,4.673479047,8.926067616,0.613512397
1.039532368,4.408437573,8.199895289,0.479166895
0.953785318,4.430666818,9.472828556,0.622048318
1.034652764,4.889301129,8.421441214,0.51476872
1.125775953,4.843843859,9.764711859,0.440127581
1.530622209,3.815350727,5.544848638,0.607326865
1.351899792,4.353363956,5.767437905,0.634901822
1.383129281,4.354600627,6.576588615,0.467352331
1.866148773,4.292957106,6.538558479,0.542471349
1.303305377,3.784106787,6.835833574,0.50368607
1.674308992,3.971411943,6.765785899,0.354333609
1.739964625,3.976739801,7.794594248,0.576680958
1.532140643,4.079282973,7.094670057,0.406185567
1.359861813,4.108409773,8.095207609,0.442857832
2.350805656,4.289566104,6.382806262,0.510299325
2.179110743,3.792387838,7.683742599,0.381835759
1.725070081,4.379797326,6.112350473,0.388593286
1.42428577,4.697239549,6.230991232,0.544635534
1.592671677,4.899104354,5.749843787,0.586716771
1.429351847,4.48598956,7.014879303,0.469057202
1.546076198,4.414105624,7.516964631,0.427671492
1.766246447,4.438263832,7.830436384,0.383172154
1.348251708,4.909946739,6.880234937,0.442238629
1.64028254,4.81747885,7.313146868,0.54380089
1.853165045,4.808278758,6.780448873,0.639319062
1.947954716,4.625114571,5.904591355,0.37754041
2.402457552,4.649485245,6.015415306,0.550058007
2.157912936,4.959046622,5.626201181,0.596218407
1.902011959,4.959297485,6.218970637,0.569318295
2.279957876,4.746429385,6.473105809,0.448809057
2.476436141,4.57714113,7.856267251,0.421825737
2.056679016,4.750510524,7.80967277,0.5040555
2.427299065,4.966004237,7.888702112,0.372351259
1.684045836,4.208621399,9.232160189,0.522412777
1.250255193,4.15840815,9.895856646,0.531057715
1.323889591,4.132628579,10.99310892,0.487764508
1.794352981,4.1413729,10.93795673,0.485163569
2.162848833,3.934596625,9.037102841,0.456957698
1.973558195,4.364899455,8.779759562,0.63143146
2.193313744,4.34610973,9.301491419,0.536768734
2.498986632,4.283428155,10.88374804,0.633441508
1.339472858,4.492702146,9.150676047,0.392300874
1.690928687,4.422363021,8.279703743,0.559299648
1.299001023,4.961977041,9.297766433,0.602795482
1.779271681,4.903700056,8.297460839,0.440964162
1.815381866,4.721212345,9.222599445,0.550225854
1.517180327,4.546777328,9.642353393,0.59637922
2.911006912,2.736550169,0.666873213,0.528581798
2.866642668,2.832739145,0.207889042,0.441375166
3.001398617,2.672087872,1.161128083,0.5208956
2.56224476,2.910370138,1.038639831,0.542256773
3.700728745,2.524830453,0.527564475,0.366252512
3.441336806,2.789447984,0.822253158,0.596199512
2.680495932,3.228304521,0.216344868,0.457895249
2.881917395,3.610648968,0.1965061,0.41193065
2.567565092,3.338914871,2.182646055,0.498605162
3.060866948,3.135295836,2.233159541,0.592690647
2.954234263,3.385591401,1.745080738,0.533230543
3.384892148,3.395461336,1.601391467,0.410309732
3.629991183,3.19426591,1.951838428,0.394576997
3.495838973,3.382614078,2.304896867,0.438087821
2.601586547,2.920173007,2.533777079,0.613042593
2.684983664,2.88161808,3.778148518,0.502237618
3.279268512,3.03765212,3.515956342,0.436531693
3.512701613,2.820136208,5.218823956,0.4536331
2.9859441,3.200422368,2.722950165,0.439870298
2.681423812,3.57081921,2.615461689,0.564008355
2.518950751,3.183061185,4.750813774,0.518942118
2.861614841,3.153006307,5.080711427,0.471122712
3.399527035,3.225288424,2.664475269,0.375840068
3.265334225,3.290983859,3.101483581,0.550652504
3.612752724,3.194841029,3.372969675,0.365746409
3.189298997,3.566255131,2.715941244,0.414806694
3.394020956,3.613704542,3.811731283,0.593914211
3.60880672,3.641916952,3.305518699,0.555169463
3.347657572,3.152133125,4.942843607,0.486219794
3.562413052,3.567721756,4.534969748,0.575327039
3.97217854,2.743635798,0.751146265,0.493804187
3.756108764,2.879342117,0.263754587,0.548505306
3.903960152,2.803502389,1.880048439,0.573718429
4.073556541,2.865227979,2.367495203,0.416853994
4.417188365,2.561796018,0.797873078,0.493204713
4.991377272,3.027619264,0.293611644,0.615374506
4.503836185,2.63532612,2.339038804,0.601011753
4.078473259,3.576012013,0.201241157,0.414392561
3.756142321,3.169949215,1.304321355,0.648339391
3.965079435,3.304094189,2.267564619,0.551510334
4.650228064,3.72465222,1.403146488,0.412785858
4.938748955,3.449121177,1.296193205,0.421102077
3.764864958,2.733559392,3.424199628,0.637000084
4.300460939,3.000326957,3.382340388,0.580956817
4.448957038,2.918759688,2.754407333,0.433901876
4.775452977,2.830940679,3.112665052,0.563624442
4.724450819,2.869581828,3.610160052,0.442812771
4.583371412,2.55169275,4.562466791,0.536372364
4.408323839,2.756809331,5.223313804,0.398891032
4.757586808,2.651924691,4.054199071,0.571485698
4.677359343,2.987428532,4.380376012,0.369419426
4.126760267,3.516506019,3.298843581,0.550057769
3.846417681,3.289648765,4.165956907,0.377768546
4.272347492,3.329779273,3.975662539,0.43476519
4.294153737,3.445445693,5.135253369,0.400546908
4.419837206,3.301062585,2.492298561,0.507159054
4.560662633,3.339220177,2.999010054,0.583186328
4.597980309,3.284597599,3.577439252,0.362975836
4.416479311,3.635593065,3.687351193,0.469364792
4.804445757,3.684714571,2.551230704,0.611717701
4.904253686,3.606449806,3.39749853,0.623893619
4.763150218,3.184591748,3.978020548,0.541564047
4.836616004,3.706345354,3.943448963,0.540437162
2.802845541,4.01160946,0.184178112,0.36837244
2.970082598,3.791830064,0.650118723,0.613975465
2.707723689,4.184724601,0.583657564,0.358823448
3.037449879,4.185537561,0.923796706,0.365303189
2.805294599,3.909537827,1.229850029,0.621890366
3.113341954,4.30279998,1.260508676,0.382611603
3.585728941,3.794951425,0.303437097,0.625190973
3.218060435,3.868838147,1.598611939,0.517753601
3.459928479,4.348220678,1.520611639,0.495729387
2.516904275,4.658232787,2.267077269,0.470898598
3.36856512,4.699319984,1.100755001,0.626787961
3.309075053,4.781763869,2.109711543,0.491186947
3.658937111,4.719172047,2.369199376,0.406149238
2.669043729,3.784134466,3.830558826,0.479921073
3.462871077,4.179321056,3.104885976,0.40013653
3.572704826,4.133737284,3.585842936,0.622290671
3.168866695,3.901673108,4.91878862,0.468991816
3.04456572,4.428309905,3.738814508,0.645408452
2.827296041,4.663757434,3.201205167,0.582677484
2.615750344,4.751634882,2.726524397,0.475001872
2.689590321,4.902758553,3.688213198,0.558104634
2.863573396,4.83550091,4.993341759,0.518385887
3.406906034,4.633922342,3.290708061,0.624237955
3.139189827,4.939408145,2.987390324,0.363782972
3.138986232,4.912930192,3.576110111,0.388276577
4.081442595,4.021633754,0.238136493,0.490418792
4.209235091,3.869230969,0.713289822,0.563945293
3.772726319,4.29441868,0.175607395,0.360293835
4.299183828,4.348025768,0.97946594,0.471038938
4.213358149,4.027551239,1.333549797,0.531472564
3.857827876,4.205186069,1.52878948,0.364540726
4.137234368,4.207513849,2.30242546,0.399688631
4.198806451,4.264798551,1.832874648,0.600525618
4.741192753,3.804409972,0.92130177,0.608510911
4.621733279,3.917157794,1.810823781,0.528912008
4.792468575,4.073120049,2.199706413,0.400997728
3.937038442,4.394198367,0.615307882,0.610308766
4.086988619,4.48324932,0.179767645,0.394842386
3.823548316,4.801444603,0.866497033,0.398754746
3.908101257,4.52125428,1.23145416,0.562701762
4.045675699,4.849656453,2.105268025,0.590441883
4.27664552,4.76581638,1.584535623,0.57570374
4.182291238,4.958391608,1.096919941,0.531909287
4.643490993,4.879854431,0.864686335,0.556933403
4.468028064,4.971885683,2.277055163,0.393965751
4.067030164,3.975010582,3.481606233,0.457759649
4.076086964,3.847537416,4.724994525,0.555460095
3.999140834,4.321824938,4.471469194,0.374506056
4.540185943,4.294100875,2.495223444,0.5296278
4.467781919,4.186564789,4.460627464,0.628760338
4.914047335,4.130610978,4.172183538,0.45950976
4.976829182,4.274464474,5.241816491,0.485614717
4.070902073,4.565518258,2.608137326,0.597612262
4.038909848,4.872336074,3.241674339,0.410293698
4.242533021,4.549846939,4.133671431,0.480085582
4.163111378,4.845097968,5.182669621,0.376263857
4.974967156,4.622743745,2.953894969,0.35454306
4.895295719,4.686544439,3.674995027,0.458806783
4.516080346,4.750966442,3.787478969,0.383959591
4.777244551,4.754852505,2.555372546,0.539866567
4.771384576,4.646791186,4.187867968,0.61638999
4.815439393,4.561126292,4.799137368,0.63247478
4.968765851,4.821320358,5.264820702,0.511116743
2.635026592,2.722336749,5.729213407,0.535704434
3.004964276,2.763761513,6.308559941,0.443778038
2.623215285,3.028496099,6.09001618,0.369527102
3.013615453,3.018080331,5.909190946,0.516857862
2.857682143,2.573874385,7.400450018,0.626371622
3.148336195,2.582230735,5.534085761,0.636989951
2.667568176,3.20032369,5.538842827,0.561082542
3.016425593,3.234008138,6.389118492,0.553335726
2.938962365,3.16977978,7.141413139,0.575615525
2.699770684,3.438923204,6.832899934,0.373919249
2.938404726,3.642529737,7.016771704,0.363220066
3.207516957,3.157339768,5.439826427,0.56157577
3.642980902,3.365693714,6.331419498,0.493419975
3.343556289,3.259879542,7.845830423,0.353733987
3.125667968,3.526100119,8.151711374,0.56197226
2.683609008,2.786746899,8.435055899,0.585651755
2.961696473,2.556755173,9.576620888,0.435482651
2.892525538,2.928199439,9.081188332,0.573186398
2.721568887,2.814747558,9.974105433,0.37245068
3.21146847,2.690995611,8.728290605,0.51710397
3.377370385,2.653852287,9.276207734,0.623387933
3.520059696,3.08108815,8.605907846,0.412924379
3.239219845,3.086019168,10.64078286,0.644398928
3.514556695,3.074748479,10.23495174,0.353252321
3.040980671,3.219087751,8.615327774,0.597427726
3.085222064,3.690700197,9.441628094,0.560974777
2.71476038,3.258026715,10.89191797,0.614092469
2.884626883,3.126440864,10.21295113,0.499273717
2.554498003,3.480919805,9.859083919,0.585983872
2.677662128,3.528156085,10.41635772,0.495200664
2.587445427,3.749341152,10.93911234,0.458717376
3.052080774,3.705530725,10.81195818,0.514170289
3.467656421,3.172377389,8.201666394,0.43308568
3.552283452,3.587316007,8.527447609,0.627614498
3.599683553,3.606734322,9.544572556,0.402022034
3.911838854,2.727143492,5.376695377,0.436881393
4.608783372,2.846527204,6.326795535,0.49748072
4.950805411,2.834649746,5.637049093,0.522182822
4.98051705,2.831113085,6.648817144,0.502689004
4.560454812,3.104095767,6.770199614,0.554790139
4.819839024,2.844657386,7.076843177,0.422214419
4.920831938,2.838324822,7.510215731,0.477331579
3.839760199,3.408944702,6.682748154,0.359331816
4.116015512,3.147632925,5.451151552,0.535159051
4.33718285,3.316221141,6.261750651,0.61143434
3.923544737,3.550423225,5.912778052,0.591095686
4.247418971,3.61168251,5.523508249,0.457281113
4.191042842,3.221167678,7.662174409,0.370591193
4.26898798,3.446638061,8.153169002,0.372666985
4.602253959,3.275109104,5.715186121,0.631133139
4.41386879,3.714150358,5.935127157,0.449135244
4.539165502,3.619562684,6.67719243,0.526114643
4.97732685,3.719510439,6.711658496,0.393700927
4.445695427,3.528055175,7.658704709,0.448534578
4.614655129,3.696199262,8.064981372,0.521648943
4.956803125,3.510966428,7.850005988,0.351844698
3.769348327,2.627990269,8.617613855,0.646595061
4.349231685,2.617038852,8.370004962,0.566315114
4.289540459,2.651568895,8.901353556,0.526481807
3.884706669,2.881161021,9.1218853,0.511391819
3.814360783,2.695756737,10.2322437,0.437387586
3.799268651,2.901919066,10.69076332,0.56925571
4.117655582,2.928877303,10.34960361,0.398183763
4.361339054,2.917932896,10.69907696,0.469400644
4.682337371,2.522691119,9.444908,0.512854874
4.665555348,2.934587579,10.35352435,0.433333337
4.954759646,2.836415277,9.803974223,0.615132034
4.819697275,3.122679037,10.83883982,0.600829124
3.965014928,3.484757694,9.477266757,0.417683691
3.852793093,3.272880283,10.34002226,0.477035165
4.315055806,3.290300186,10.04879378,0.640795946
4.203026207,3.310545829,10.60781484,0.429006428
4.069320191,3.669813056,10.40856267,0.446340531
4.651988488,3.428598065,8.451505021,0.439636767
4.784729522,3.665978268,8.879050117,0.586093307
4.595756022,3.423432013,10.47829027,0.465724587
4.948705791,3.365982128,10.08832167,0.632992566
4.617387591,3.631372045,9.773649802,0.455467701
2.907666625,3.762569847,6.540615536,0.610536635
2.677508575,3.959521612,6.964580274,0.477254272
3.033980647,4.133555417,7.259312303,0.530183852
3.327005211,4.308442427,6.401783036,0.440040201
3.505614793,4.135424692,6.014639989,0.467966497
3.317128118,4.058272167,6.816918316,0.548995316
3.278710563,3.836144168,7.876217765,0.35745281
3.678953098,3.939172136,7.230531506,0.594240546
3.674015182,4.335027939,6.951529278,0.39351961
2.722068308,4.941753528,5.767102495,0.475643903
2.808071951,4.594320291,7.484827111,0.600864351
2.937212054,4.637913198,8.096007251,0.638013721
3.165472411,4.777359905,5.965828976,0.597159803
3.317189739,4.91704354,6.383831136,0.382570207
3.258156153,4.66614345,7.256824261,0.443658978
2.613756725,4.033878681,9.538723853,0.635618508
2.951700358,3.773782843,8.538664565,0.435629547
3.013514086,4.324114202,8.518764611,0.390089333
2.858035268,4.20335401,9.033377008,0.520692647
3.027670721,4.323307817,9.436935159,0.414496392
2.614144732,3.975472874,10.12950261,0.573773384
2.735955507,3.934794389,10.5900415,0.405069858
2.537334107,4.356004293,10.38719838,0.391157568
2.938420993,4.367371388,9.902024122,0.55085665
3.25405173,4.038171628,8.268844073,0.539096236
3.229793358,3.842108165,8.932842095,0.54579407
3.488629907,4.103375228,9.507156372,0.646322429
3.446917945,4.14814643,10.93791272,0.461678088
2.657918243,4.583162567,9.326277193,0.523258984
2.562926602,4.976334717,9.631788058,0.496962219
3.44857008,4.570274953,8.285313241,0.475147188
3.174629174,4.847547674,10.17050841,0.364803195
3.577721135,4.689136964,10.5668059,0.381911695
4.289252653,4.004871295,7.5142782,0.634485066
4.664986391,3.989982804,6.258643256,0.561811328
4.047526967,4.608032325,6.700432962,0.474738687
3.848732013,4.755707684,5.457933293,0.484226793
4.51223741,4.574649682,5.296373563,0.560884655
4.398437431,4.519702425,6.297402007,0.637224674
4.721874368,4.471818322,5.8054762,0.593873799
4.93066804,4.574362661,6.262188414,0.443894058
4.961416668,4.971510768,5.761296586,0.389446914
4.447857541,4.946114733,8.027975275,0.393710107
4.168024031,4.047621633,10.96176241,0.442249328
4.295663242,3.917208951,10.61512337,0.350264132
4.491255428,3.802051206,9.339873856,0.556819916
4.9224522,4.017315408,8.398151903,0.609722137
4.944129417,4.002939628,9.864144907,0.56806612
4.573214435,4.182976245,9.604398712,0.402106106
4.558822232,4.358890888,10.05446479,0.583565831
4.366864324,4.693300346,8.389224986,0.519641161
4.026932808,4.447512508,10.9907136,0.390415549
4.100254779,4.628038284,10.14454215,0.541204154
4.910141636,4.561058015,8.173397614,0.587094963
4.44742303,4.43313658,10.6976088,0.644162416
4.48754314,4.877845188,9.853004761,0.576907158
4.469741538,4.96513755,10.40481105,0.593448639
0.102791744,0.15582798,11.78428505,0.42753759
0.159419612,0.082093942,12.25931685,0.532015622
0.43530331,0.018458546,12.85163202,0.543997765
0.377984733,0.277836714,13.20720425,0.37391606
0.081623122,0.513019557,12.54617477,0.531814516
0.264060727,0.374683834,13.65929477,0.563113272
0.376736405,0.461914404,12.87330191,0.384616375
1.226305871,0.212897724,12.88911012,0.598383427
0.757167652,0.394266362,13.06603408,0.500920951
0.415068258,0.861670465,12.73046586,0.491638064
0.405485939,0.743061753,13.25486548,0.592149436
0.365846252,1.093849596,13.64411009,0.470770836
0.868107433,0.667310035,11.31526617,0.38683024
1.104295502,0.656294745,13.01673708,0.395176083
0.771797973,1.121678995,13.3696093,0.526354373
0.583111491,0.020813685,14.01638682,0.645474732
0.122758726,0.068885286,16.35017033,0.474499285
0.424459698,0.12872549,15.73343333,0.646678984
0.571252876,0.095765834,16.22496244,0.39150393
1.012484783,0.165664841,14.90857277,0.475771904
1.01480423,0.621810701,15.20801816,0.626225054
0.735431775,0.277404752,16.59225891,0.501191378
1.230206081,0.262044328,15.5873579,0.556972742
1.028065003,0.080813944,16.34438851,0.393860608
1.080474093,0.043461984,16.71315993,0.370573461
0.533528253,0.744965056,13.89930566,0.491934866
0.618810561,0.671287056,15.62278668,0.554446161
0.548850008,1.09571813,16.40480417,0.359338313
1.002707464,0.88942587,14.14819242,0.364793211
1.196974348,0.908715743,14.55779418,0.436071843
0.859110535,1.207453156,15.25414101,0.628025115
0.701658599,0.776785747,16.67492622,0.555895984
1.652824351,0.095493953,11.52068136,0.401354611
1.524771958,0.413787084,12.42656385,0.588930905
1.762911707,0.5194657,11.47838774,0.505398035
2.430900269,0.213211606,11.39160545,0.572211742
2.146956772,0.246516511,12.71621788,0.621430337
2.325315471,0.305515255,13.25084417,0.55188036
1.964209285,0.423848464,13.58256754,0.487814516
1.269335785,0.831885847,12.25357313,0.463093728
1.773353791,0.837872706,11.92681709,0.604926467
1.358285097,1.217941841,11.95139604,0.547216356
1.671272748,1.16349288,12.43229664,0.641459167
1.993878613,0.699201523,12.41436982,0.519229233
2.296572137,0.775744839,11.95286853,0.439467102
2.41723147,0.818974786,12.57538737,0.44379282
2.403955315,0.781525911,13.04111318,0.523807704
2.402083232,0.702446765,13.64642035,0.591876566
2.153116809,1.163251523,12.74615431,0.499772131
1.664493084,0.224903684,13.95406681,0.593887985
1.657139545,0.421745809,15.34691254,0.485155135
1.594636135,0.474992366,16.03061407,0.425780594
1.857110485,0.606803262,16.35652712,0.479529172
2.458241579,0.311215365,14.4516375,0.606568038
1.877960018,0.388095723,14.43062001,0.525591433
2.149668517,0.425317728,14.02230666,0.489810467
2.07679211,0.515132435,14.92140564,0.605152488
1.497821024,0.691022286,14.21313738,0.555818677
1.730451251,0.854201546,15.16144673,0.505748928
1.307572838,1.035276311,14.99577891,0.49203521
1.709130169,1.014649182,14.63538088,0.617734015
1.565924954,0.821988286,16.59212406,0.388614476
1.575248297,0.981950457,16.14602187,0.580079913
2.213815158,0.853809788,14.34886003,0.635145009
1.994225254,1.095371222,16.56405382,0.649136126
0.275715123,1.604546579,11.06625428,0.530588031
0.539836774,1.77709782,11.67390541,0.630609989
0.144468268,1.835711131,12.59038724,0.474198461
0.696552203,1.767722734,11.18239311,0.41480732
0.638348588,1.749451833,12.64424025,0.549754083
0.7961508,1.576803046,13.62571765,0.549399078
1.113340546,1.768045152,12.55543587,0.426432461
0.54169444,1.9378318,12.19538479,0.479483873
0.278491496,2.011358945,12.96257521,0.410964489
1.003585182,2.101914555,12.24421465,0.52367717
1.116283649,2.165680189,11.77346506,0.401572675
0.87342626,2.331583472,13.73330597,0.465087771
0.491297742,1.441834279,14.85139484,0.560628176
0.18985747,1.727307451,14.6578712,0.370388091
0.199678882,1.807746321,15.05366571,0.484569967
0.281331953,1.384214208,16.34091807,0.448421419
0.168784148,1.618029172,15.50691237,0.538373709
0.515581059,1.859418984,16.61636228,0.499674618
1.042921647,1.405993932,14.71378228,0.593977451
1.225107177,1.85835581,14.3872697,0.495352596
0.079687795,2.384021696,13.91991408,0.383243769
0.202969126,2.476555929,14.44389592,0.390729547
0.566187117,2.317308607,14.42136381,0.385529965
0.376710781,2.33263923,14.87272033,0.617351115
0.757849619,1.93955771,14.04857532,0.587934792
0.732246159,1.906940992,14.62774243,0.615505338
1.216568786,1.959951743,14.86614049,0.503335834
0.921411332,2.343512479,14.87977679,0.482216448
0.758762083,2.259888807,16.65543256,0.465793759
1.660663988,1.427302608,11.6740428,0.391660243
1.75842777,1.780046828,13.41497028,0.478467643
2.370575232,1.363578821,12.42612633,0.378965497
1.988400332,1.5370607,12.56265773,0.40106225
1.893291032,1.537309291,13.83551637,0.552705646
1.9941166,1.807051818,13.07247518,0.395028979
2.262527275,1.603079352,12.85455138,0.440813392
2.37937518,1.779486427,13.75986021,0.50944519
1.539328546,2.18732924,11.57999831,0.521163702
1.632350626,2.008362337,11.04515776,0.488694459
1.34757269,2.431639731,11.14926827,0.563625932
1.581888302,2.139212169,13.14118038,0.514953494
1.344691573,2.189485393,12.66065431,0.566626489
2.042674582,1.929972696,11.54769871,0.630876124
1.956895026,2.309289344,12.29817872,0.442920089
2.115214689,2.490990248,11.82393366,0.641913116
2.441457325,2.319938998,11.32058827,0.520847201
2.173911834,1.897930921,13.38931866,0.400445938
2.220095516,2.129577687,13.08066388,0.3962951
1.931049368,2.225264653,13.65336252,0.605104864
2.340229191,2.41861625,12.74485082,0.535203516
1.353884084,1.547932137,15.20782521,0.632882059
1.7006419,1.261116881,15.03380038,0.351662606
1.306868573,1.375400953,15.79955006,0.639574111
1.756255808,1.253623777,15.45713091,0.535108447
1.289168436,1.822648546,15.60565021,0.351645768
1.959223775,1.317771557,14.27256512,0.467598975
2.414438232,1.757688468,15.52551624,0.370100439
1.855297224,1.974552788,14.14837684,0.558146715
1.555225582,2.200396661,14.47953408,0.469829202
1.625057847,2.22202408,14.99563458,0.536757231
1.435699479,2.017961807,15.34642017,0.365519136
1.587368414,2.014722098,15.7444359,0.449013531
1.707728449,2.010190435,16.15982158,0.44022581
2.178241342,2.158969999,14.84750498,0.630245745
2.177666496,2.061407387,16.31910393,0.602118313
2.201248426,2.014828405,15.79037004,0.464060038
2.333062613,2.233500319,15.39314082,0.510695696
2.387224379,2.472221967,16.10128291,0.463354349
0.203398641,0.090185166,17.97592244,0.510609388
0.48868059,0.123557545,17.50492702,0.61259973
0.168091608,0.500002076,17.72008856,0.48567161
0.562389208,0.411486952,17.94722624,0.475062162
0.135205506,0.120318106,19.19320322,0.386533052
0.111223158,0.330351963,18.88912293,0.367385864
0.236707231,0.316585815,18.44592213,0.564568996
0.441843155,0.390940677,19.43316784,0.584458232
0.880755281,0.191104849,17.09310773,0.56480968
1.093434404,0.104785316,17.65572463,0.557967842
1.203232567,0.558370385,16.77989241,0.611803055
1.02237964,0.415820229,18.06895714,0.50807482
0.824823055,0.198419186,18.40680411,0.405513078
0.643464476,0.532048575,18.34478588,0.396681666
0.606444415,0.829897222,17.1262998,0.403303981
0.87161235,0.922873494,18.18928995,0.586944282
0.961213526,1.007890331,17.01708106,0.427838296
0.926862944,1.031763012,19.35193904,0.480899632
1.12544052,1.217179695,18.62776609,0.595142663
0.041734447,0.342449861,19.73718817,0.454156399
0.331740152,0.352619437,20.70893499,0.388090134
0.227881306,0.29535151,21.97507205,0.364903688
0.355880638,0.522865198,21.59911209,0.561893046
0.719289401,0.029942905,21.51231765,0.594530106
1.212944177,0.252948933,21.39663697,0.538565576
1.096320727,0.155544151,21.83924153,0.410590261
0.690458313,0.328329251,21.97507913,0.539101303
1.04479544,0.543059707,21.73144346,0.421761483
1.088068693,0.586879287,22.19214153,0.526172578
0.406866057,0.812553158,20.48970948,0.402937591
0.299015481,1.24703856,20.46635781,0.454860866
0.459309284,1.200546022,21.49231707,0.58714211
0.699684448,0.850006034,21.85655623,0.55319643
1.42206461,0.289136758,17.24171398,0.578204572
1.810278206,0.532738969,16.8190243,0.501741469
1.564322528,0.229747312,18.38774928,0.48787424
1.632019733,0.448993581,19.51188897,0.523018837
1.889100656,0.534484132,17.32904454,0.430161804
2.386085391,0.206951862,18.84697409,0.57496959
2.087885867,0.42612641,18.35961587,0.637873352
2.206220961,0.559606414,19.23632436,0.545470953
1.333679466,1.089159482,17.88857257,0.587687075
